# ----------------------------------------
# Corp Site Adult Learner
# Copy of CET Campaign Results-Free form 1
# 20250101-20250430
# ----------------------------------------

Segment,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals
/adult-learner/course-detail/NYP-CH1186/dental-care-for-people-with-special-needs,112,20,112,19,127,124,1.0241935483870968,41.59921356451613,0.08064516129032258,51,112,20,112,19,127,124,1.0241935483870968,41.59921356451613,0.08064516129032258,51
/adult-learner/course-detail/NYP-SI4025_018/social-and-influencer-marketing-drive-conversions-and-optimise-returns-classroom-facilitated,110,8,110,18,131,127,1.031496062992126,42.3598077480315,0.06299212598425197,25,110,8,110,18,131,127,1.031496062992126,42.3598077480315,0.06299212598425197,25
/adult-learner/course-detail/NYP-SI4031_005/getting-started-on-shopee-onboarding,110,26,110,10,115,116,0.9913793103448276,37.84659080172414,0.05172413793103448,27,110,26,110,10,115,116,0.9913793103448276,37.84659080172414,0.05172413793103448,27
/adult-learner/course-detail/NYP-SI4058_002/generative-ai-content-creation-super-sprint-your-sales-and-marketing-performance-classroom-facilitated-practical,108,14,108,16,118,113,1.0442477876106195,65.8737675221239,0.08849557522123894,25,108,14,108,16,118,113,1.0442477876106195,65.8737675221239,0.08849557522123894,25
/adult-learner/course-detail/NYP-WSCV04_002/caf-style-breads,107,5,107,21,119,115,1.0347826086956522,57.143559791304355,0.043478260869565216,23,107,5,107,21,119,115,1.0347826086956522,57.143559791304355,0.043478260869565216,23
/adult-learner/course-detail/NYP-EG122W/apply-advanced-cnc-machining,106,56,106,29,152,135,1.125925925925926,131.54718425925927,0.14814814814814814,89,106,56,106,29,152,135,1.125925925925926,131.54718425925927,0.14814814814814814,89
/adult-learner/course-detail/NYP-WSCC10_019/food-safety-course-level-1,104,9,104,9,110,105,1.0476190476190477,29.17269758095238,0,17,104,9,104,9,110,105,1.0476190476190477,29.17269758095238,0,17
/adult-learner/course-detail/NYP-SI7073_002/mobile-photography-turning-products-into-visual-stories-classroom-facilitated,102,6,102,25,127,111,1.1441441441441442,60.57009726126126,0.04504504504504504,31,102,6,102,25,127,111,1.1441441441441442,60.57009726126126,0.04504504504504504,31
/adult-learner/course-detail/NYP-WSQV03_008/service-leadership-sf-manager,101,5,101,17,108,102,1.0588235294117647,45.09357576470588,0.029411764705882353,23,101,5,101,17,108,102,1.0588235294117647,45.09357576470588,0.029411764705882353,23
/adult-learner/course-detail/NYP-SI4059_002/generative-ai-content-creation-super-sprint-your-sales-and-marketing-performance-practical,100,15,100,11,107,104,1.0288461538461537,37.55508885576923,0.07692307692307693,27,100,15,100,11,107,104,1.0288461538461537,37.55508885576923,0.07692307692307693,27
/adult-learner/course-detail/NYP-WSCP53_001/pwm-food-services-project-a-positive-and-professional-image,98,7,98,6,101,101,1,9.242108237623762,0.019801980198019802,14,98,7,98,6,101,101,1,9.242108237623762,0.019801980198019802,14
/adult-learner/course-detail/NYP-CB1343/optimising-sales-profit-with-effective-management-of-event-and-roadshow,97,8,97,4,97,97,1,6.4523536082474235,0.030927835051546393,12,97,8,97,4,97,97,1,6.4523536082474235,0.030927835051546393,12
/adult-learner/course-detail/NYP-CE1231/coding-for-beginners-sync-and-async,97,5,97,14,108,109,0.9908256880733946,29.84241533027523,0.07339449541284404,20,97,5,97,14,108,109,0.9908256880733946,29.84241533027523,0.07339449541284404,20
/adult-learner/course-detail/NYP-EG904W/apply-advanced-design-for-additive-manufacturing-pe-sf,97,9,97,6,99,98,1.010204081632653,12.791266030612245,0.030612244897959183,8,97,9,97,6,99,98,1.010204081632653,12.791266030612245,0.030612244897959183,8
/adult-learner/course-detail/NYP-SI4024_042/sustainability-everyday-grow-green-and-learn-mobile-photography-with-ecommerce-tips-classroom-facilitated-asynchronous-e-learning,97,16,97,17,102,100,1.02,38.63638718,0.04,29,97,16,97,17,102,100,1.02,38.63638718,0.04,29
/adult-learner/course-detail/NYP-WSCP38_002/hawker-business-fundamentals,97,25,97,9,110,110,1,16.129943509090907,0.11818181818181818,31,97,25,97,9,110,110,1,16.129943509090907,0.11818181818181818,31
/adult-learner/course-detail/NYP-HSAF29/advanced-diploma-in-nursing-medical-surgical,96,17,96,34,117,111,1.054054054054054,76.62778872972973,0.10810810810810811,57,96,17,96,34,117,111,1.054054054054054,76.62778872972973,0.10810810810810811,57
/adult-learner/course-detail/NYP-CH1348/phlebotomy-short-course,95,1,95,31,118,110,1.0727272727272728,83.57760021818183,0.11818181818181818,44,95,1,95,31,118,110,1.0727272727272728,83.57760021818183,0.11818181818181818,44
/adult-learner/course-detail/NYP-SI4024_026/home-based-business,95,15,93,7,101,98,1.030612244897959,31.773451642857143,0.04081632653061224,19,95,15,93,7,101,98,1.030612244897959,31.773451642857143,0.04081632653061224,19
/adult-learner/course-detail/NYP-WSCV02_008/chocolate-bliss,95,3,95,15,105,99,1.0606060606060606,67.18710443434344,0.020202020202020204,24,95,3,95,15,105,99,1.0606060606060606,67.18710443434344,0.020202020202020204,24
/adult-learner/course-detail/NYP-CB234003/digitalisation-for-transportation-skillsfuture-for-digital-workplace-20-online,94,7,94,24,117,100,1.17,43.01045831,0.05,20,94,7,94,24,117,100,1.17,43.01045831,0.05,20
/adult-learner/course-detail/NYP-WSCV01_007/prepare-noodle-dishes,94,5,94,18,100,100,1,31.851359210000002,0.05,18,94,5,94,18,100,100,1,31.851359210000002,0.05,18
/adult-learner/course-detail/NYP-CE2008/simple-ways-for-beginners-to-learn-coding,93,24,93,29,112,97,1.1546391752577319,115.14377519587629,0.1134020618556701,51,93,24,93,29,112,97,1.1546391752577319,115.14377519587629,0.1134020618556701,51
/adult-learner/course-detail/NYP-WSCC10_016/demonstrate-basic-knife-skills,93,16,93,4,94,96,0.9791666666666666,9.628952114583333,0.052083333333333336,21,93,16,93,4,94,96,0.9791666666666666,9.628952114583333,0.052083333333333336,21
/adult-learner/course-detail/NYP-WSCV01_013/sedaplicious-indonesian-flavours,92,10,92,19,96,100,0.96,38.86930586,0.06,20,92,10,92,19,96,100,0.96,38.86930586,0.06,20
/adult-learner/course-detail/NYP-CE241007/sustainable-futures-exploring-finnish-sustainability-through-innovation-and-social-responsibility,89,26,89,25,117,107,1.0934579439252337,101.23861833644861,0.16822429906542055,45,89,26,89,25,117,107,1.0934579439252337,101.23861833644861,0.16822429906542055,45
/adult-learner/course-detail/NYP-SI4068_001/ai-content-creation-with-designsai-smarter-faster-easier-classroom-facilitated-practical-training-asynchronous-e-learning,89,15,89,13,91,93,0.978494623655914,41.91730197849462,0.03225806451612903,12,89,15,89,13,91,93,0.978494623655914,41.91730197849462,0.03225806451612903,12
/adult-learner/course-detail/NYP-SI8044_001/introduction-to-jelly-art,87,10,87,10,93,92,1.0108695652173914,25.664261250000003,0.06521739130434782,25,87,10,87,10,93,92,1.0108695652173914,25.664261250000003,0.06521739130434782,25
/adult-learner/course-detail/NYP-EG203W/apply-advanced-manufacturing-technology-and-process,86,12,86,15,98,96,1.0208333333333333,63.392902822916675,0.0625,25,86,12,86,15,98,96,1.0208333333333333,63.392902822916675,0.0625,25
/adult-learner/course-detail/NYP-SI4054_002/enhanced-hvmp-heartland-visual-merchandising-programme,85,31,85,8,90,91,0.989010989010989,77.29611823076924,0.16483516483516483,42,85,31,85,8,90,91,0.989010989010989,77.29611823076924,0.16483516483516483,42
/adult-learner/course-detail/NYP-SI4054_003/enhanced-hvmp-heartland-visual-merchandising-programme-practical-asynchronous-e-learning,85,14,85,2,85,88,0.9659090909090909,2.368043,0.03409090909090909,29,85,14,85,2,85,88,0.9659090909090909,2.368043,0.03409090909090909,29
/adult-learner/course-detail/NYP-SI7026_003/tapping-into-the-power-of-instagram-for-selling-classroom-facilitated,85,8,85,10,99,86,1.1511627906976745,28.02643162790698,0.046511627906976744,19,85,8,85,10,99,86,1.1511627906976745,28.02643162790698,0.046511627906976744,19
/adult-learner/course-detail/NYP-CB2001/becoming-a-change-agent-in-a-volatile-world,84,9,84,18,95,92,1.0326086956521738,93.71216661956521,0.06521739130434782,17,84,9,84,18,95,92,1.0326086956521738,93.71216661956521,0.06521739130434782,17
/adult-learner/course-detail/NYP-CL231003M01/pharmacy-technician-entry-to-practice-framework-pt-etp-train-the-trainer-workshop,83,11,83,30,112,103,1.087378640776699,81.77339861165048,0.0970873786407767,45,83,11,83,30,112,103,1.087378640776699,81.77339861165048,0.0970873786407767,45
/adult-learner/course-detail/NYP-WSCC12_011/fabrication-of-fish-and-seafood,83,13,83,0,83,85,0.9764705882352941,2.5265766588235294,0.047058823529411764,12,83,13,83,0,83,85,0.9764705882352941,2.5265766588235294,0.047058823529411764,12
/adult-learner/course-detail/NYP-SI8042_001/wholesome-confinement-essentials,82,18,82,7,84,84,1,38.56358801190476,0.07142857142857142,21,82,18,82,7,84,84,1,38.56358801190476,0.07142857142857142,21
/adult-learner/course-detail/NYP-SI8043_001/wagashi,82,4,82,11,85,86,0.9883720930232558,26.662427383720928,0.03488372093023256,11,82,4,82,11,85,86,0.9883720930232558,26.662427383720928,0.03488372093023256,11
/adult-learner/course-detail/NYP-SI4022_012/drive-sales-performance-on-lazada-marketing,80,11,80,4,80,81,0.9876543209876543,7.533294308641975,0.024691358024691357,11,80,11,80,4,80,81,0.9876543209876543,7.533294308641975,0.024691358024691357,11
/adult-learner/course-detail/NYP-SI4025_011/generate-leads-for-free-and-maximise-your-sales-conversions-classroom-facilitated-asynchronous-e-learning,80,8,80,3,80,81,0.9876543209876543,2.47519012345679,0.037037037037037035,7,80,8,80,3,80,81,0.9876543209876543,2.47519012345679,0.037037037037037035,7
/adult-learner/course-detail/NYP-WSCC11_004/food-safety-course-level-1,80,5,80,2,81,81,1,4.939834333333333,0.012345679012345678,11,80,5,80,2,81,81,1,4.939834333333333,0.012345679012345678,11
/adult-learner/course-detail/NYP-CL240003/short-course-on-cultivated-meat-technologies,79,11,79,5,89,84,1.0595238095238095,19.263245119047617,0.047619047619047616,22,79,11,79,5,89,84,1.0595238095238095,19.263245119047617,0.047619047619047616,22
/adult-learner/course-detail/NYP-SI8041_001/whisky-ambassador,79,5,79,3,79,81,0.9753086419753086,11.820533925925925,0.06172839506172839,10,79,5,79,3,79,81,0.9753086419753086,11.820533925925925,0.06172839506172839,10
/adult-learner/course-detail/NYP-WSCC12_014/demonstrate-malay-dry-heat-cooking,79,10,79,2,81,79,1.0253164556962024,6.315597,0,6,79,10,79,2,81,79,1.0253164556962024,6.315597,0,6
/adult-learner/course-detail/NYP-WSCP32_007/food-safety-course-level-1-chinese,79,8,79,0,79,79,1,1.8354031518987346,0.02531645569620253,7,79,8,79,0,79,79,1,1.8354031518987346,0.02531645569620253,7
/adult-learner/course-detail/NYP-CX245004/digital-content-and-visual-design-with-generative-ai,78,3,78,31,88,85,1.035294117647059,43.253356000000004,0.023529411764705882,9,78,3,78,31,88,85,1.035294117647059,43.253356000000004,0.023529411764705882,9
/adult-learner/course-detail/NYP-SI4013_011/ga4-with-google-tag-manager-gtm-classroom-facilitated-asynchronous-e-learning,78,11,78,4,81,82,0.9878048780487805,13.746536207317074,0.04878048780487805,11,78,11,78,4,81,82,0.9878048780487805,13.746536207317074,0.04878048780487805,11
/adult-learner/course-detail/NYP-CB1577/business-storytelling-to-connect-with-your-online-target-audience,77,7,77,14,81,83,0.9759036144578314,57.598055289156626,0.012048192771084338,14,77,7,77,14,81,83,0.9759036144578314,57.598055289156626,0.012048192771084338,14
/adult-learner/course-detail/NYP-WSQD02_065/social-media-marketing-sf-manager,77,10,75,3,79,78,1.0128205128205128,41.657910794871796,0.0641025641025641,19,77,10,75,3,79,78,1.0128205128205128,41.657910794871796,0.0641025641025641,19
/adult-learner/course-detail/NYP-CL0524/the-science-of-aging-gracefully-diet-exercise-and-skin-care,76,2,76,19,100,88,1.1363636363636365,59.80815063636363,0.06818181818181818,29,76,2,76,19,100,88,1.1363636363636365,59.80815063636363,0.06818181818181818,29
/adult-learner/course-detail/NYP-SI4060_001/accelerate-sales-and-conversions-with-ai-powered-data-analytics-classroom-facilitated-practical-training,76,10,76,9,84,82,1.024390243902439,36.71719629268293,0.0975609756097561,21,76,10,76,9,84,82,1.024390243902439,36.71719629268293,0.0975609756097561,21
/adult-learner/course-detail/NYP-SI8038_001/ang-ku-kueh-delights,76,5,76,8,79,78,1.0128205128205128,45.622142282051286,0,7,76,5,76,8,79,78,1.0128205128205128,45.622142282051286,0,7
/adult-learner/course-detail/NYP-CB231020/digital-marketing-strategy-and-campaign-development,75,3,75,5,86,78,1.1025641025641026,24.993384602564102,0.01282051282051282,14,75,3,75,5,86,78,1.1025641025641026,24.993384602564102,0.01282051282051282,14
/adult-learner/course-detail/NYP-CH246002/lifelines-and-listening-tools-for-responding-to-suicide-risk,75,13,75,5,80,79,1.0126582278481013,11.574196291139241,0.0379746835443038,20,75,13,75,5,80,79,1.0126582278481013,11.574196291139241,0.0379746835443038,20
/adult-learner/course-detail/NYP-WSQV03_003/workplace-communications-sf-manager,75,2,75,21,88,78,1.1282051282051282,52.327296756410256,0.02564102564102564,15,75,2,75,21,88,78,1.1282051282051282,52.327296756410256,0.02564102564102564,15
/adult-learner/course-detail/NYP-CL246001/create-healthy-ice-cream,74,11,74,7,80,81,0.9876543209876543,34.86845109876543,0.012345679012345678,11,74,11,74,7,80,81,0.9876543209876543,34.86845109876543,0.012345679012345678,11
/adult-learner/course-detail/NYP-SI7071_003/introduction-to-digital-marketing-classroom-facilitated,74,4,74,8,82,78,1.0512820512820513,19.033425358974362,0,9,74,4,74,8,82,78,1.0512820512820513,19.033425358974362,0,9
/adult-learner/course-detail/NYP-WSCV01_005/advanced-cantonese-cuisine,73,6,73,17,85,82,1.0365853658536586,63.73466975609757,0.06097560975609756,15,73,6,73,17,85,82,1.0365853658536586,63.73466975609757,0.06097560975609756,15
/adult-learner/course-detail/NYP-WSCV01_012/zi-char-favourites,73,4,73,26,83,78,1.064102564102564,65.35156655128205,0.08974358974358974,33,73,4,73,26,83,78,1.064102564102564,65.35156655128205,0.08974358974358974,33
/adult-learner/course-detail/NYP-CK241004/business-chinese-for-the-workplace,72,31,71,8,81,75,1.08,40.331273653333334,0.22666666666666666,35,72,31,71,8,81,75,1.08,40.331273653333334,0.22666666666666666,35
/adult-learner/course-detail/NYP-SI8039_001/chwee-kuey-and-char-kueh,72,6,72,8,72,73,0.9863013698630136,33.822028767123285,0.0410958904109589,10,72,6,72,8,72,73,0.9863013698630136,33.822028767123285,0.0410958904109589,10
/adult-learner/course-detail/NYP-SI4013_013/digital-marketing-to-drive-business-growth-and-roi-classroom-facilitated-asynchronous-e-learning,71,8,71,6,74,78,0.9487179487179487,14.81785626923077,0.11538461538461539,11,71,8,71,6,74,78,0.9487179487179487,14.81785626923077,0.11538461538461539,11
/adult-learner/course-detail/NYP-SI4031_006/driving-sales-performance-on-shopee-marketing,71,16,71,0,72,71,1.0140845070422535,9.942996211267605,0.04225352112676056,11,71,16,71,0,72,71,1.0140845070422535,9.942996211267605,0.04225352112676056,11
/adult-learner/course-detail/NYP-WSCV02_007/macaron,71,9,70,11,74,72,1.0277777777777777,29.716141958333328,0.09722222222222222,19,71,9,70,11,74,72,1.0277777777777777,29.716141958333328,0.09722222222222222,19
/adult-learner/course-detail/NYP-WSCY15_801/sctp-culinary-kitchen-operations-specialist-full-time-ta-eligible,71,8,71,15,81,80,1.0125,41.721726825000005,0.0375,21,71,8,71,15,81,80,1.0125,41.721726825000005,0.0375,21
/adult-learner/course-detail/NYP-CE241009/sustainability-reporting-learning-journey-deep-dive-into-carbon-management,70,8,70,11,97,79,1.2278481012658229,14.655409746835444,0.10126582278481013,18,70,8,70,11,97,79,1.2278481012658229,14.655409746835444,0.10126582278481013,18
/adult-learner/course-detail/NYP-SI4034_002/manage-digital-marketing-and-store-performance-alibaba-managerial-elite-program-23,70,11,70,2,70,70,1,5.463546557142857,0.05714285714285714,9,70,11,70,2,70,70,1,5.463546557142857,0.05714285714285714,9
/adult-learner/course-detail/NYP-SI7071_002/sf-series-personal-online-branding-classroom-facilitated,70,4,70,7,71,71,1,11.812941056338028,0.028169014084507043,8,70,4,70,7,71,71,1,11.812941056338028,0.028169014084507043,8
/adult-learner/course-detail/NYP-SI4025_013/building-an-effective-digital-personal-brand,69,23,69,3,70,70,1,14.696873914285714,0.02857142857142857,16,69,23,69,3,70,70,1,14.696873914285714,0.02857142857142857,16
/adult-learner/course-detail/NYP-WSQD02_055/paid-search-engine-marketing-sem-sf-manager-synchronous-e-learning,69,5,69,0,69,69,1,2.9570290289855072,0,4,69,5,69,0,69,69,1,2.9570290289855072,0,4
/adult-learner/course-detail/NYP-HSVF01/diploma-conversion-in-paramedic-science,68,0,68,37,103,89,1.1573033707865168,88.3808085505618,0.06741573033707865,50,68,0,68,37,103,89,1.1573033707865168,88.3808085505618,0.06741573033707865,50
/adult-learner/course-detail/NYP-SI4022_013/getting-started-on-lazada-onboarding,68,31,68,2,70,71,0.9859154929577465,26.0705421971831,0.056338028169014086,12,68,31,68,2,70,71,0.9859154929577465,26.0705421971831,0.056338028169014086,12
/adult-learner/course-detail/NYP-WSCD11_006/financial-planning-and-analysis,68,21,67,22,83,75,1.1066666666666667,99.50721214666667,0.16,32,68,21,67,22,83,75,1.1066666666666667,99.50721214666667,0.16,32
/adult-learner/course-detail/NYP-WSCV01_009/basic-french-cuisine,68,5,68,4,69,69,1,16.485626144927537,0.028985507246376812,8,68,5,68,4,69,69,1,16.485626144927537,0.028985507246376812,8
/adult-learner/course-detail/NYP-SI4012_032/master-linkedin-for-sales-and-marketing-synchronous-e-learning,67,4,67,4,67,67,1,5.95225871641791,0.029850746268656716,12,67,4,67,4,67,67,1,5.95225871641791,0.029850746268656716,12
/adult-learner/course-detail/NYP-WSQD02_067/paid-search-engine-marketing-sem-sf-manager,66,6,66,1,66,69,0.9565217391304348,4.94480652173913,0.028985507246376812,3,66,6,66,1,66,69,0.9565217391304348,4.94480652173913,0.028985507246376812,3
/adult-learner/course-detail/NYP-SI4022_007/driving-sales-performance-on-qoo10-marketing-synchronous-e-learning,65,6,65,0,65,67,0.9701492537313433,1.9969332835820897,0.014925373134328358,9,65,6,65,0,65,67,0.9701492537313433,1.9969332835820897,0.014925373134328358,9
/adult-learner/course-detail/NYP-SI4034_007/sirs-alibaba-taobao-university-boost-sales-through-effective-content-marketing-13-content-marketing-synchronous-e-learning,64,7,64,1,65,65,1,2.520667846153846,0.046153846153846156,8,64,7,64,1,65,65,1,2.520667846153846,0.046153846153846156,8
/adult-learner/course-detail/NYP-WSCP51_001/pwm-food-services-food-safety-course-level-1,64,2,64,18,69,69,1,53.88892128985508,0.028985507246376812,21,64,2,64,18,69,69,1,53.88892128985508,0.028985507246376812,21
/adult-learner/course-detail/NYP-SI4012_027/digital-strategy-and-the-101-of-search-engine-optimisation-seo-synchronous-e-learning,63,10,63,3,64,66,0.9696969696969697,7.155040454545455,0.015151515151515152,6,63,10,63,3,64,66,0.9696969696969697,7.155040454545455,0.015151515151515152,6
/adult-learner/course-detail/NYP-SI4034_009/sirs-alibaba-taobao-university-boost-sales-through-effective-content-marketing-33-fans-economy-synchronous-e-learning,63,12,63,1,64,64,1,1.664583359375,0.046875,5,63,12,63,1,64,64,1,1.664583359375,0.046875,5
/adult-learner/course-detail/NYP-SI7055_001/business-intelligence-to-improve-revenue,63,12,63,5,66,66,1,29.659171060606063,0.030303030303030304,10,63,12,63,5,66,66,1,29.659171060606063,0.030303030303030304,10
/adult-learner/course-detail/NYP-ASSPA1/post-diploma-certificate-in-nutrition-research-and-analytical-methods-part-of-specialist-diploma-in-nutrition-science,62,8,62,24,69,66,1.0454545454545454,120.29929828787878,0.045454545454545456,23,62,8,62,24,69,66,1.0454545454545454,120.29929828787878,0.045454545454545456,23
/adult-learner/course-detail/NYP-CL240007/science-behind-sourdough-bread,62,8,62,13,65,66,0.9848484848484849,34.2055461969697,0.07575757575757576,20,62,8,62,13,65,66,0.9848484848484849,34.2055461969697,0.07575757575757576,20
/adult-learner/course-detail/NYP-SI4064_006/live-streaming-boost-your-e-commerce-sales-classroom-facilitated-asynchronous-e-learning,62,4,62,3,64,62,1.032258064516129,13.485435048387098,0.03225806451612903,11,62,4,62,3,64,62,1.032258064516129,13.485435048387098,0.03225806451612903,11
/adult-learner/course-detail/NYP-WSQV02_001/adapt-to-change-sf-supervisor,62,6,62,10,65,65,1,14.945498353846153,0.015384615384615385,8,62,6,62,10,65,65,1,14.945498353846153,0.015384615384615385,8
/adult-learner/course-detail/NYP-SI4022_011/driving-sales-performance-on-qoo10-marketing,61,7,61,0,61,63,0.9682539682539683,1.9836620793650792,0.031746031746031744,4,61,7,61,0,61,63,0.9682539682539683,1.9836620793650792,0.031746031746031744,4
/adult-learner/course-detail/NYP-SI4024_030/casetrust-accreditation-scheme-for-e-commerce-businesses-classroom-facilitated-asynchronous-e-learning,61,13,61,0,61,62,0.9838709677419355,1.9911584999999998,0.12903225806451613,14,61,13,61,0,61,62,0.9838709677419355,1.9911584999999998,0.12903225806451613,14
/adult-learner/course-detail/NYP-SI4032_003/redefining-product-brand-and-marketing-ceo-programme-33,61,5,61,0,61,63,0.9682539682539683,1.1011489682539681,0.015873015873015872,4,61,5,61,0,61,63,0.9682539682539683,1.1011489682539681,0.015873015873015872,4
/adult-learner/course-detail/NYP-SI4036_002/visual-and-creative-skills-for-digital-marketing-for-online-store-alibaba-entrepreneur-startup-program-23,61,5,61,0,61,62,0.9838709677419355,1.5727204838709676,0,1,61,5,61,0,61,62,0.9838709677419355,1.5727204838709676,0,1
/adult-learner/course-detail/NYP-WSQD02_056/social-media-marketing-sf-manager-synchronous-e-learning,61,4,61,0,61,62,0.9838709677419355,1.7196462419354839,0,8,61,4,61,0,61,62,0.9838709677419355,1.7196462419354839,0,8
/adult-learner/course-detail/NYP-SI4032_002/360-digital-commerce-marketing-ceo-programme-23,60,4,60,0,60,60,1,1.5570082666666667,0.016666666666666666,5,60,4,60,0,60,60,1,1.5570082666666667,0.016666666666666666,5
/adult-learner/course-detail/NYP-SI4034_008/sirs-alibaba-taobao-university-boost-sales-through-effective-content-marketing-23-live-streaming-operation-and-short-videos-synchronous-e-learning,60,14,60,0,60,61,0.9836065573770492,1.597759475409836,0.01639344262295082,5,60,14,60,0,60,61,0.9836065573770492,1.597759475409836,0.01639344262295082,5
/adult-learner/course-detail/NYP-SI4062_003/tiktok-shop-optimise-your-social-media-marketing-engagement-and-boost-your-sales-classroom-facilitated-asynchronous-e-learning,60,4,60,3,61,60,1.0166666666666666,37.77216713333334,0.016666666666666666,10,60,4,60,3,61,60,1.0166666666666666,37.77216713333334,0.016666666666666666,10
/adult-learner/course-detail/NYP-CE1150/introduction-to-data-analytics-using-excel,57,11,57,28,84,77,1.0909090909090908,122.58716387012986,0.12987012987012986,33,57,11,57,28,84,77,1.0909090909090908,122.58716387012986,0.12987012987012986,33
/adult-learner/course-detail/NYP-SI4013_012/master-google-ads-to-turbo-charge-leads-and-sales-classroom-facilitated-asynchronous-e-learning,57,4,57,4,58,60,0.9666666666666667,12.128183666666667,0,11,57,4,57,4,58,60,0.9666666666666667,12.128183666666667,0,11
/adult-learner/course-detail/NYP-NYP-CB1264/advanced-hr-analytics-using-data-modelling-to-improve-human-capital-performance,55,19,55,21,69,67,1.0298507462686568,89.55769995522388,0.1044776119402985,33,55,19,55,21,69,67,1.0298507462686568,89.55769995522388,0.1044776119402985,33
/adult-learner/course-detail/NYP-SI4022_005/drive-sales-performance-on-lazada-marketing-synchronous-e-learning,55,3,55,0,55,57,0.9649122807017544,1.3690299298245614,0,6,55,3,55,0,55,57,0.9649122807017544,1.3690299298245614,0,6
/adult-learner/course-detail/NYP-SI4036_005/visual-and-creative-skills-for-digital-marketing-for-online-store-alibaba-entrepreneur-startup-program-23-synchronous-e-learning,55,3,55,1,55,57,0.9649122807017544,1.4262639824561405,0,5,55,3,55,1,55,57,0.9649122807017544,1.4262639824561405,0,5
/adult-learner/course-detail/NYP-CB1277/introduction-to-the-coffee-business,53,16,53,18,64,61,1.0491803278688525,152.5816614918033,0.13114754098360656,27,53,16,53,18,64,61,1.0491803278688525,152.5816614918033,0.13114754098360656,27
/adult-learner/course-detail/NYP-CI245023/the-art-of-effective-prompting-for-productivity,53,3,53,6,58,56,1.0357142857142858,92.08169551785714,0.017857142857142856,7,53,3,53,6,58,56,1.0357142857142858,92.08169551785714,0.017857142857142856,7
/adult-learner/course-detail/NYP-WSCC11_804/wsq-certificate-in-food-services-pastry-and-baking,53,40,53,9,67,59,1.1355932203389831,75.96297649152542,0.2542372881355932,38,53,40,53,9,67,59,1.1355932203389831,75.96297649152542,0.2542372881355932,38
/adult-learner/course-detail/NYP-ASSPA2/post-diploma-certificate-in-public-health-communication-part-of-specialist-diploma-in-nutrition-science,52,0,52,20,56,53,1.0566037735849056,32.796298566037734,0,13,52,0,52,20,56,53,1.0566037735849056,32.796298566037734,0,13
/adult-learner/course-detail/NYP-SI4025_010/how-to-become-a-youtuber-and-get-paid-classroom-facilitated-asynchronous-e-learning,51,14,51,7,51,53,0.9622641509433962,71.4870563018868,0.05660377358490566,19,51,14,51,7,51,53,0.9622641509433962,71.4870563018868,0.05660377358490566,19
/adult-learner/course-detail/NYP-CE1305/hands-on-3d-printing-and-modelling,50,13,50,13,153,145,1.0551724137931036,388.09423257931036,0.6344827586206897,111,50,13,50,13,153,145,1.0551724137931036,388.09423257931036,0.6344827586206897,111
/adult-learner/course-detail/NYP-CL0899/tcm-life-skills-in-sub-health-management-fundamental-approaches,50,16,50,12,59,55,1.0727272727272728,83.66531594545454,0.12727272727272726,24,50,16,50,12,59,55,1.0727272727272728,83.66531594545454,0.12727272727272726,24
/adult-learner/course-detail/NYP-WSCV02_010/decorative-cakes,50,2,50,6,55,53,1.0377358490566038,27.93250275471698,0.03773584905660377,15,50,2,50,6,55,53,1.0377358490566038,27.93250275471698,0.03773584905660377,15
/adult-learner/course-detail/NYP-SI4025_020/youtube-content-creation-develop-your-unique-brand-that-stands-out-and-drives-engagement-classroom-facilitated-asynchronous-e-learning,49,1,49,17,56,56,1,89.49681376785713,0.03571428571428571,17,49,1,49,17,56,56,1,89.49681376785713,0.03571428571428571,17
/adult-learner/course-detail/NYP-CI234001/digital-transformation-skillsfuture-for-digital-workplace-20,48,31,48,15,61,62,0.9838709677419355,121.34718259677419,0.3387096774193548,42,48,31,48,15,61,62,0.9838709677419355,121.34718259677419,0.3387096774193548,42
/adult-learner/course-detail/NYP-EG107W/apply-computer-aided-design-cad-techniques,48,9,48,21,57,55,1.0363636363636364,68.18390423636363,0.07272727272727272,22,48,9,48,21,57,55,1.0363636363636364,68.18390423636363,0.07272727272727272,22
/adult-learner/course-detail/NYP-SI4064_005/social-and-influencer-marketing-drive-conversions-and-optimise-returns-classroom-facilitated,48,3,48,7,50,50,1,13.52486484,0.02,5,48,3,48,7,50,50,1,13.52486484,0.02,5
/adult-learner/course-detail/NYP-CE1283/data-analysis-with-python,46,10,46,16,61,52,1.1730769230769231,64.49997976923078,0.1346153846153846,20,46,10,46,16,61,52,1.1730769230769231,64.49997976923078,0.1346153846153846,20
/adult-learner/course-detail/NYP-SI4060_003/supercharge-sales-with-automated-omnichannel-integration-classroom-facilitated-practical-training,46,20,46,2,48,46,1.0434782608695652,29.64701295652174,0.06521739130434782,10,46,20,46,2,48,46,1.0434782608695652,29.64701295652174,0.06521739130434782,10
/adult-learner/course-detail/NYP-ASSPA4/post-diploma-certificate-in-environmental-management-for-process-industry-part-of-specialist-diploma-in-energy-and-environmental-management-for-process-industry,45,5,44,24,54,53,1.0188679245283019,81.97081988679246,0.09433962264150944,23,45,5,44,24,54,53,1.0188679245283019,81.97081988679246,0.09433962264150944,23
